;Temperatura;;Pressão;;Volume;
{ temperatura:;21,6;, pressao:;76;, volume:;5,1;},
{ temperatura:;22,2;, pressao:;76;, volume:;5;},
{ temperatura:;22,7;, pressao:;76;, volume:;4,9;},
{ temperatura:;23,3;, pressao:;76;, volume:;4,8;},
{ temperatura:;23,8;, pressao:;76;, volume:;4,7;},
{ temperatura:;24,4;, pressao:;76;, volume:;4,7;},
{ temperatura:;25;, pressao:;76;, volume:;4,6;},
{ temperatura:;25,5;, pressao:;76;, volume:;4,5;},
{ temperatura:;26,1;, pressao:;76;, volume:;4,5;},
{ temperatura:;26,6;, pressao:;76;, volume:;4,4;},
{ temperatura:;27,2;, pressao:;76;, volume:;4,3;},
{ temperatura:;27,7;, pressao:;76;, volume:;4,3;},
{ temperatura:;28,3;, pressao:;76;, volume:;4,2;},
{ temperatura:;28,8;, pressao:;76;, volume:;4,1;},
{ temperatura:;29,4;, pressao:;76;, volume:;4,1;},
{ temperatura:;30;, pressao:;76;, volume:;4;},
{ temperatura:;30,8;, pressao:;76;, volume:;4;},
{ temperatura:;31,1;, pressao:;76;, volume:;3,9;},
{ temperatura:;31,6;, pressao:;76;, volume:;3,8;},
{ temperatura:;32,2;, pressao:;76;, volume:;3,8;},
{ temperatura:;0;, pressao:;78;, volume:;10,7;},
{ temperatura:;0,5;, pressao:;78;, volume:;10,4;},
{ temperatura:;1,1;, pressao:;78;, volume:;10,2;},
{ temperatura:;1,6;, pressao:;78;, volume:;10;},
{ temperatura:;2,2;, pressao:;78;, volume:;9,8;},
{ temperatura:;2,7;, pressao:;78;, volume:;9,6;},
{ temperatura:;3,3;, pressao:;78;, volume:;9,4;},
{ temperatura:;3,8;, pressao:;78;, volume:;9,2;},
{ temperatura:;4,4;, pressao:;78;, volume:;9;},
{ temperatura:;5;, pressao:;78;, volume:;8,9;},
{ temperatura:;5,5;, pressao:;78;, volume:;8,7;},
{ temperatura:;6,1;, pressao:;78;, volume:;8,5;},
{ temperatura:;6,6;, pressao:;78;, volume:;8,4;},
{ temperatura:;7,2;, pressao:;78;, volume:;8,2;},
{ temperatura:;7,7;, pressao:;78;, volume:;8;},
{ temperatura:;8,3;, pressao:;78;, volume:;7,9;},
{ temperatura:;8,8;, pressao:;78;, volume:;7,7;},
{ temperatura:;9,4;, pressao:;78;, volume:;7,6;},
{ temperatura:;10;, pressao:;78;, volume:;7,4;},
{ temperatura:;10,5;, pressao:;78;, volume:;7,3;},
{ temperatura:;11,1;, pressao:;78;, volume:;7,2;},
{ temperatura:;11,6;, pressao:;78;, volume:;7;},
{ temperatura:;12,2;, pressao:;78;, volume:;6,9;},
{ temperatura:;12,7;, pressao:;78;, volume:;6,8;},
{ temperatura:;13,3;, pressao:;78;, volume:;6,7;},
{ temperatura:;13,8;, pressao:;78;, volume:;6,6;},
{ temperatura:;14,4;, pressao:;78;, volume:;6,4;},
{ temperatura:;15;, pressao:;78;, volume:;6,3;},
{ temperatura:;15,5;, pressao:;78;, volume:;6,2;},
{ temperatura:;16,1;, pressao:;78;, volume:;6,1;},
{ temperatura:;16,6;, pressao:;78;, volume:;6;},
{ temperatura:;17,2;, pressao:;78;, volume:;5,9;},
{ temperatura:;17,7;, pressao:;78;, volume:;5,8;},
{ temperatura:;18,3;, pressao:;78;, volume:;5,7;},
{ temperatura:;18,8;, pressao:;78;, volume:;5,6;},
{ temperatura:;19,4;, pressao:;78;, volume:;5,5;},
{ temperatura:;20;, pressao:;78;, volume:;5,4;},
{ temperatura:;20,5;, pressao:;78;, volume:;5,4;},
{ temperatura:;21,1;, pressao:;78;, volume:;5,3;},
{ temperatura:;21,6;, pressao:;78;, volume:;5,2;},
{ temperatura:;22,2;, pressao:;78;, volume:;5,1;},
{ temperatura:;22,7;, pressao:;78;, volume:;5;},
{ temperatura:;23,3;, pressao:;78;, volume:;4,9;},
{ temperatura:;23,8;, pressao:;78;, volume:;4,9;},
{ temperatura:;24,4;, pressao:;78;, volume:;4,8;},
{ temperatura:;25;, pressao:;78;, volume:;4,7;},
{ temperatura:;25,5;, pressao:;78;, volume:;4,7;},
{ temperatura:;26,1;, pressao:;78;, volume:;4,6;},
{ temperatura:;26,6;, pressao:;78;, volume:;4,5;},
{ temperatura:;27,2;, pressao:;78;, volume:;4,4;},
{ temperatura:;27,7;, pressao:;78;, volume:;4,4;},
{ temperatura:;28,3;, pressao:;78;, volume:;4,3;},
{ temperatura:;28,8;, pressao:;78;, volume:;4,2;},
{ temperatura:;29,4;, pressao:;78;, volume:;4,2;},
{ temperatura:;30;, pressao:;78;, volume:;4,1;},
{ temperatura:;30,8;, pressao:;78;, volume:;4,1;},
{ temperatura:;31,1;, pressao:;78;, volume:;4;},
{ temperatura:;31,6;, pressao:;78;, volume:;4;},
{ temperatura:;32,2;, pressao:;78;, volume:;3,9;},
{ temperatura:;0;, pressao:;80;, volume:;10,9;},
{ temperatura:;0,5;, pressao:;80;, volume:;10,7;},
{ temperatura:;1,1;, pressao:;80;, volume:;10,5;},
{ temperatura:;1,6;, pressao:;80;, volume:;10,3;},
{ temperatura:;2,2;, pressao:;80;, volume:;10;},
{ temperatura:;2,7;, pressao:;80;, volume:;9,8;},
{ temperatura:;3,3;, pressao:;80;, volume:;9,6;},
{ temperatura:;3,8;, pressao:;80;, volume:;9,4;},
{ temperatura:;4,4;, pressao:;80;, volume:;9,2;},
{ temperatura:;5;, pressao:;80;, volume:;9,1;},
{ temperatura:;5,5;, pressao:;80;, volume:;8,9;},
{ temperatura:;6,1;, pressao:;80;, volume:;8,7;},
{ temperatura:;6,6;, pressao:;80;, volume:;8,6;},
{ temperatura:;7,2;, pressao:;80;, volume:;8,4;},
{ temperatura:;7,7;, pressao:;80;, volume:;8,2;},
{ temperatura:;8,3;, pressao:;80;, volume:;8;},
{ temperatura:;8,8;, pressao:;80;, volume:;7,9;},
{ temperatura:;9,4;, pressao:;80;, volume:;7,8;},
{ temperatura:;10;, pressao:;80;, volume:;7,6;},
{ temperatura:;10,5;, pressao:;80;, volume:;7,5;},
{ temperatura:;11,1;, pressao:;80;, volume:;7,3;},
{ temperatura:;11,6;, pressao:;80;, volume:;7,2;},
{ temperatura:;12,2;, pressao:;80;, volume:;7,1;},
{ temperatura:;12,7;, pressao:;80;, volume:;6,9;},
{ temperatura:;13,3;, pressao:;80;, volume:;6,8;},
{ temperatura:;13,8;, pressao:;80;, volume:;6,7;},
{ temperatura:;14,4;, pressao:;80;, volume:;6,6;},
{ temperatura:;15;, pressao:;80;, volume:;6,5;},
{ temperatura:;15,5;, pressao:;80;, volume:;6,3;},
{ temperatura:;16,1;, pressao:;80;, volume:;6,2;},
{ temperatura:;16,6;, pressao:;80;, volume:;6,1;},
{ temperatura:;17,2;, pressao:;80;, volume:;6,1;},
{ temperatura:;17,7;, pressao:;80;, volume:;6;},
{ temperatura:;18,3;, pressao:;80;, volume:;5,9;},
{ temperatura:;18,8;, pressao:;80;, volume:;5,8;},
{ temperatura:;19,4;, pressao:;80;, volume:;5,7;},
{ temperatura:;20;, pressao:;80;, volume:;5,6;},
{ temperatura:;20,5;, pressao:;80;, volume:;5,5;},
{ temperatura:;21,1;, pressao:;80;, volume:;5,4;},
{ temperatura:;21,6;, pressao:;80;, volume:;5,3;},
{ temperatura:;22,2;, pressao:;80;, volume:;5,2;},
{ temperatura:;22,7;, pressao:;80;, volume:;5,1;},
{ temperatura:;23,3;, pressao:;80;, volume:;5;},
{ temperatura:;23,8;, pressao:;80;, volume:;5;},
{ temperatura:;24,4;, pressao:;80;, volume:;4,9;},
{ temperatura:;25;, pressao:;80;, volume:;4,8;},
{ temperatura:;25,5;, pressao:;80;, volume:;4,8;},
{ temperatura:;26,1;, pressao:;80;, volume:;4,7;},
{ temperatura:;26,6;, pressao:;80;, volume:;4,6;},
{ temperatura:;27,2;, pressao:;80;, volume:;4,5;},
{ temperatura:;27,7;, pressao:;80;, volume:;4,5;},
{ temperatura:;28,3;, pressao:;80;, volume:;4,4;},
{ temperatura:;28,8;, pressao:;80;, volume:;4,3;},
{ temperatura:;29,4;, pressao:;80;, volume:;4,3;},
{ temperatura:;30;, pressao:;80;, volume:;4,2;},
{ temperatura:;30,8;, pressao:;80;, volume:;4,2;},
{ temperatura:;31,1;, pressao:;80;, volume:;4,1;},
{ temperatura:;31,6;, pressao:;80;, volume:;4;},
{ temperatura:;32,2;, pressao:;80;, volume:;4;},
